Year,Week,Position,Rank,Player,Field Goals,Field Goal Attempts,Percentage,Longest Kick,Kicks below 20,Kicks from 20-29,Kicks from 30-39,Kicks from 40-49,50+,Extra Points Made,Extra Point Attempts,Games played,Fantasy Points,Fantasy Points per Week,Rostered Percentage,Extra Points Attempted
2014,17,K,3,Cairo Santos (CHI),4,5,80.0,43,0,2,1,1,0,1,,1,14.0,14.0,0.9%,1
2014,17,K,4,Dan Bailey (FA),3,3,100.0,36,0,1,2,0,0,5,,1,14.0,14.0,0.0%,5
2014,17,K,5,Nick Folk (NE),3,4,75.0,39,0,2,1,0,0,4,,1,13.0,13.0,86.1%,4
2014,17,K,6,Graham Gano (NYG),2,2,100.0,48,0,1,0,1,0,4,,1,11.0,11.0,48.4%,4
2014,17,K,7,Jay Feely (FA),3,4,75.0,48,0,1,1,1,0,0,,1,10.0,10.0,,0
2014,17,K,8,Stephen Hauschka (FA),2,2,100.0,45,0,0,0,2,0,2,,1,10.0,10.0,0.0%,2
2014,17,K,9,Phil Dawson (FA),2,2,100.0,53,0,0,1,0,1,2,,1,10.0,10.0,0.1%,2
2014,17,K,10,Stephen Gostkowski (FA),3,3,100.0,44,0,1,1,1,0,0,,1,10.0,10.0,0.1%,0
2014,17,K,11,Cody Parkey (FA),2,2,100.0,39,0,0,2,0,0,4,,1,10.0,10.0,0.1%,4
2014,17,K,12,Adam Vinatieri (FA),2,3,66.7,26,0,2,0,0,0,3,,1,9.0,9.0,0.2%,3
2014,17,K,13,Shaun Suisham (FA),2,2,100.0,29,0,2,0,0,0,3,,1,9.0,9.0,0.0%,3
2014,17,K,14,Patrick Murray (FA),2,2,100.0,39,0,1,1,0,0,2,,1,8.0,8.0,0.0%,2
2014,17,K,15,Justin Tucker (BAL),2,2,100.0,28,0,2,0,0,0,2,,1,8.0,8.0,99.7%,2
2014,17,K,16,Greg Zuerlein (NYJ),2,2,100.0,52,0,0,1,0,1,0,,1,8.0,8.0,0.7%,0
2014,17,K,17,Blair Walsh (FA),2,2,100.0,44,0,0,1,1,0,1,,1,8.0,8.0,0.1%,1
2014,17,K,18,Josh Scobee (FA),1,2,50.0,53,0,0,0,0,1,2,,1,7.0,7.0,0.0%,2
2014,17,K,19,Dan Carpenter (FA),1,1,100.0,48,0,0,0,1,0,2,,1,6.0,6.0,0.2%,2
2014,17,K,20,Caleb Sturgis (FA),1,2,50.0,37,0,0,1,0,0,3,,1,6.0,6.0,0.0%,3
2014,17,K,21,Mike Nugent (FA),1,2,50.0,39,0,0,1,0,0,2,,1,5.0,5.0,0.0%,2
2014,17,K,22,Chandler Catanzaro (FA),1,1,100.0,36,0,0,1,0,0,2,,1,5.0,5.0,0.0%,2
2014,17,K,23,Kai Forbath (LAR),1,1,100.0,25,0,1,0,0,0,2,,1,5.0,5.0,0.0%,2
2014,17,K,24,Ryan Succop (TB),1,1,100.0,31,0,0,1,0,0,1,,1,4.0,4.0,18.5%,1
2014,17,K,25,Mason Crosby (GB),0,1,0.0,0,0,0,0,0,0,4,,1,4.0,4.0,3.7%,4
2014,17,K,26,Garrett Hartley (FA),1,1,100.0,38,0,0,1,0,0,1,,1,4.0,4.0,0.0%,1
2014,17,K,27,Shayne Graham (FA),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,0.0%,3
2014,17,K,28,Randy Bullock (TEN),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,1.0%,3
2014,17,K,29,Matt Bryant (FA),1,1,100.0,21,0,1,0,0,0,0,,1,3.0,3.0,0.1%,0
2014,17,K,30,Sebastian Janikowski (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,11.0%,2
2014,17,K,31,Matt Prater (ARI),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,74.8%,2
2014,17,K,32,Nick Novak (FA),0,1,0.0,0,0,0,0,0,0,1,,1,1.0,1.0,0.1%,1
2014,17,K,33,Jonathan Brown (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2014,17,K,34,Jordan Gay (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2014,17,K,35,Brandon McManus (DEN),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,86.4%,0
2015,1,K,1,Brandon McManus (DEN),4,4,100.0,57,0,0,1,1,2,1,,1,18.0,18.0,86.4%,1
2015,1,K,2,Matt Bryant (FA),4,4,100.0,47,0,0,1,3,0,2,,1,17.0,17.0,0.1%,2
2015,1,K,3,Josh Brown (FA),4,4,100.0,50,1,0,1,1,1,2,,1,17.0,17.0,0.0%,2
2015,1,K,4,Zach Hocker (FA),4,4,100.0,45,0,1,2,1,0,1,,1,14.0,14.0,0.0%,1
2015,1,K,5,Robbie Gould (SF),3,3,100.0,50,0,1,0,1,1,2,,1,14.0,14.0,14.5%,2
2015,1,K,6,Stephen Hauschka (FA),3,3,100.0,35,0,2,1,0,0,2,,1,11.0,11.0,0.0%,2
2015,1,K,7,Dan Carpenter (FA),2,2,100.0,45,0,0,0,2,0,3,,1,11.0,11.0,0.2%,3
2015,1,K,8,Graham Gano (NYG),2,4,50.0,47,0,0,0,2,0,2,,1,10.0,10.0,48.4%,2
2015,1,K,9,Justin Tucker (BAL),2,2,100.0,52,0,0,0,1,1,1,,1,10.0,10.0,99.7%,1
2015,1,K,10,Greg Zuerlein (NYJ),2,2,100.0,37,0,0,2,0,0,4,,1,10.0,10.0,0.7%,4
2015,1,K,11,Cairo Santos (CHI),2,3,66.7,48,0,1,0,1,0,3,,1,10.0,10.0,0.9%,3
2015,1,K,12,Josh Lambo (FA),2,2,100.0,32,0,1,1,0,0,3,,1,9.0,9.0,0.1%,4
2015,1,K,13,Dan Bailey (FA),2,2,100.0,32,0,1,1,0,0,3,,1,9.0,9.0,0.0%,3
2015,1,K,14,Mike Nugent (FA),2,2,100.0,35,0,0,2,0,0,3,,1,9.0,9.0,0.0%,3
2015,1,K,15,Chandler Catanzaro (FA),1,1,100.0,43,0,0,0,1,0,4,,1,8.0,8.0,0.0%,4
2015,1,K,16,Josh Scobee (FA),2,4,50.0,44,0,1,0,1,0,1,,1,8.0,8.0,0.0%,1
2015,1,K,17,Phil Dawson (FA),2,3,66.7,30,0,1,1,0,0,2,,1,8.0,8.0,0.1%,2
2015,1,K,18,Nick Folk (NE),1,1,100.0,34,0,0,1,0,0,4,,1,7.0,7.0,86.1%,4
2015,1,K,19,Randy Bullock (TEN),2,2,100.0,47,0,0,1,1,0,0,,1,7.0,7.0,1.0%,1
2015,1,K,20,Mason Crosby (GB),1,1,100.0,37,0,0,1,0,0,4,,1,7.0,7.0,3.7%,4
2015,1,K,21,Cody Parkey (FA),1,2,50.0,29,0,1,0,0,0,3,,1,6.0,6.0,0.1%,3
2015,1,K,22,Ryan Succop (TB),0,0,0,0,0,0,0,0,0,6,,1,6.0,6.0,18.5%,6
2015,1,K,23,Kai Forbath (LAR),1,2,50.0,45,0,0,0,1,0,1,,1,5.0,5.0,0.0%,1
2015,1,K,24,Andrew Franks (FA),1,1,100.0,22,0,1,0,0,0,2,,1,5.0,5.0,0.0%,2
2015,1,K,25,Matt Prater (ARI),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,74.8%,4
2015,1,K,26,Stephen Gostkowski (FA),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,0.1%,4
2015,1,K,27,Travis Coons (FA),1,1,100.0,26,0,1,0,0,0,1,,1,4.0,4.0,0.1%,1
2015,1,K,28,Jason Myers (SEA),1,2,50.0,22,0,1,0,0,0,0,,1,3.0,3.0,0.7%,1
2015,1,K,29,Blair Walsh (FA),1,2,50.0,37,0,0,1,0,0,0,,1,3.0,3.0,0.1%,0
2015,1,K,30,Kyle Brindza (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.0%,2
2015,1,K,31,Sebastian Janikowski (FA),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,11.0%,1
2015,1,K,32,Adam Vinatieri (FA),0,1,0.0,0,0,0,0,0,0,0,,1,0.0,0.0,0.2%,0
2015,1,K,33,Jonathan Brown (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,1,K,34,Jordan Gay (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,2,K,1,Stephen Gostkowski (FA),4,4,100.0,50,0,2,0,1,1,4,,1,19.0,19.0,0.1%,4
2015,2,K,2,Mason Crosby (GB),4,4,100.0,54,1,1,0,1,1,1,,1,16.0,16.0,3.7%,1
2015,2,K,3,Kyle Brindza (FA),4,5,80.0,55,0,1,2,0,1,2,,1,16.0,16.0,0.0%,2
2015,2,K,4,Sebastian Janikowski (FA),3,3,100.0,48,0,1,0,2,0,4,,1,15.0,15.0,11.0%,4
2015,2,K,5,Justin Tucker (BAL),4,4,100.0,37,0,2,2,0,0,3,,1,15.0,15.0,99.7%,3
2015,2,K,6,Robbie Gould (SF),3,3,100.0,51,0,1,0,1,1,2,,1,14.0,14.0,14.5%,2
2015,2,K,7,Jason Myers (SEA),3,3,100.0,58,0,2,0,0,1,2,,1,13.0,13.0,0.7%,2
2015,2,K,8,Andrew Franks (FA),2,3,66.7,48,0,0,0,2,0,2,,1,10.0,10.0,0.0%,2
2015,2,K,9,Brandon McManus (DEN),1,1,100.0,54,0,0,0,0,1,4,,1,9.0,9.0,86.4%,4
2015,2,K,10,Josh Brown (FA),2,2,100.0,44,0,0,1,1,0,2,,1,9.0,9.0,0.0%,2
2015,2,K,11,Nick Folk (NE),2,3,66.7,46,0,0,1,1,0,2,,1,9.0,9.0,86.1%,2
2015,2,K,12,Dan Bailey (FA),2,2,100.0,28,0,2,0,0,0,2,,1,8.0,8.0,0.0%,2
2015,2,K,13,Blair Walsh (FA),2,2,100.0,28,0,2,0,0,0,2,,1,8.0,8.0,0.1%,3
2015,2,K,14,Josh Lambo (FA),2,3,66.7,40,0,0,1,1,0,1,,1,8.0,8.0,0.1%,1
2015,2,K,15,Stephen Hauschka (FA),1,1,100.0,54,0,0,0,0,1,2,,1,7.0,7.0,0.0%,2
2015,2,K,16,Dustin Hopkins (LAC),1,1,100.0,46,0,0,0,1,0,3,,1,7.0,7.0,10.4%,3
2015,2,K,17,Matt Bryant (FA),1,1,100.0,42,0,0,0,1,0,3,,1,7.0,7.0,0.1%,3
2015,2,K,18,Graham Gano (NYG),1,2,50.0,28,0,1,0,0,0,3,,1,6.0,6.0,48.4%,3
2015,2,K,19,Greg Zuerlein (NYJ),1,1,100.0,52,0,0,0,0,1,1,,1,6.0,6.0,0.7%,1
2015,2,K,20,Randy Bullock (TEN),1,1,100.0,43,0,0,0,1,0,2,,1,6.0,6.0,1.0%,2
2015,2,K,21,Chandler Catanzaro (FA),0,0,0,0,0,0,0,0,0,6,,1,6.0,6.0,0.0%,7
2015,2,K,22,Cairo Santos (CHI),1,1,100.0,35,0,0,1,0,0,3,,1,6.0,6.0,0.9%,3
2015,2,K,23,Mike Nugent (FA),1,2,50.0,21,0,1,0,0,0,3,,1,6.0,6.0,0.0%,3
2015,2,K,24,Phil Dawson (FA),1,1,100.0,47,0,0,0,1,0,1,,1,5.0,5.0,0.1%,1
2015,2,K,25,Cody Parkey (FA),1,1,100.0,46,0,0,0,1,0,1,,1,5.0,5.0,0.1%,1
2015,2,K,26,Travis Coons (FA),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,0.1%,4
2015,2,K,27,Matt Prater (ARI),1,1,100.0,26,0,1,0,0,0,1,,1,4.0,4.0,74.8%,1
2015,2,K,28,Josh Scobee (FA),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,0.0%,4
2015,2,K,29,Ryan Succop (TB),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,18.5%,2
